TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
0	0	0	0
1000000000.0	674460235.0	674421688.8	674500393.8
2000000000.0	1038207025.0	1038143450.0	1038270990.2
3000000000.0	1275018509.1	1274921716.1	1275096693.3
4000000000.0	1444678211.5	1444552139.9	1444774267.1
5000000000.0	1573685532.2	1573496068.4	1573833699.8
6000000000.0	1675848100.6	1675544395.6	1676143940.0
7000000000.0	1759245471.1	1757567400.2	1759866514.9
8000000000.0	1829062080.4	1823183882.0	1829962820.6
9000000000.0	1888446716.8	1877365543.3	1889686863.3
10000000000.0	1939720898.1	1925686820.0	1941340631.4
11000000000.0	1984595073.3	1967614245.1	1986607037.0
12000000000.0	2024262603.8	2003692209.2	2026689428.1
13000000000.0	2059500330.7	2035709218.3	2062496634.4
14000000000.0	2091102816.6	2063413196.3	2094842739.6
15000000000.0	2119662054.0	2088246171.1	2124293807.5
16000000000.0	2145590072.9	2111694843.2	2151225732.1
17000000000.0	2169284377.7	2133708028.7	2175973215.3
18000000000.0	2191001937.3	2152601827.8	2198797047.0
19000000000.0	2210999374.3	2169764899.2	2219750062.8
20000000000.0	2229480734.0	2185528562.5	2239209897.1
21000000000.0	2246639081.9	2200568549.5	2257343885.7
22000000000.0	2262610853.5	2214495967.8	2274294088.7
23000000000.0	2277512016.0	2226369021.7	2290182008.2
24000000000.0	2291457008.4	2236504406.5	2305112274.6
25000000000.0	2304529139.0	2245699833.6	2319175555.3
26000000000.0	2316820869.7	2254589927.7	2332450872.2
27000000000.0	2328407426.7	2262847681.9	2345007466.4
28000000000.0	2339337565.4	2270494644.8	2356906309.3
29000000000.0	2349666926.8	2278026933.1	2368201337.3
30000000000.0	2359444900.9	2285607642.0	2378940467.9
31000000000.0	2368715496.1	2292756813.2	2389166441.8
32000000000.0	2377518065.7	2299492892.8	2398917524.7
33000000000.0	2385887917.8	2305871817.2	2408228095.5
34000000000.0	2393888536.4	2311921380.7	2417129142.9
35000000000.0	2401526550.5	2317666555.0	2425668929.8
36000000000.0	2408817510.0	2323129840.0	2433864340.8
37000000000.0	2415784986.9	2328331563.5	2441727169.6
38000000000.0	2422450429.4	2333290137.7	2449278411.2
39000000000.0	2428833399.8	2338022280.8	2456537252.4
40000000000.0	2434932803.1	2342543207.5	2463521268.4
41000000000.0	2440744047.7	2346866795.2	2470246593.9
42000000000.0	2446322790.4	2351005728.0	2476728072.1
43000000000.0	2451677037.7	2354971622.4	2482979385.5
44000000000.0	2456815335.1	2358775138.1	2489013170.5
45000000000.0	2461759949.7	2362426074.4	2494841118.9
46000000000.0	2466521750.2	2365933455.4	2500474066.6
47000000000.0	2471110798.6	2369305605.9	2505922073.3
48000000000.0	2475536424.6	2372550217.3	2511194492.9
49000000000.0	2479845958.0	2375674407.5	2516300035.6
50000000000.0	2484013504.6	2378684773.0	2521246824.4
51000000000.0	2488041423.6	2381587436.3	2526042445.1
52000000000.0	2491936692.6	2384388087.3	2530693991.1
53000000000.0	2495705827.5	2387092021.6	2535208104.0
54000000000.0	2499354919.5	2389704173.5	2539591009.7
55000000000.0	2502889670.5	2392229146.7	2543848551.7
56000000000.0	2506315423.4	2394671241.6	2547986220.4
57000000000.0	2509637190.1	2397034479.6	2552009180.5
58000000000.0	2512859677.4	2399322625.9	2555922295.0
59000000000.0	2515987309.6	2401539209.2	2559730147.7
60000000000.0	2519024249.9	2403687540.1	2563437063.6
61000000000.0	2521974419.4	2405770727.9	2567047127.0
62000000000.0	2524841514.4	2407791695.6	2570564198.6
63000000000.0	2527629022.8	2409753193.5	2573991931.2
64000000000.0	2530340238.3	2411657812.0	2577333783.4
65000000000.0	2532978274.0	2413507993.2	2580593033.0
66000000000.0	2535546074.9	2415306040.7	2583772788.7
67000000000.0	2538046428.6	2417054130.4	2586876001.3
68000000000.0	2540481976.5	2418754318.0	2589905473.6
69000000000.0	2542855222.7	2420408548.3	2592863870.0
70000000000.0	2545168543.0	2422018661.8	2595753725.1
71000000000.0	2547424193.5	2423586402.1	2598577451.3
72000000000.0	2549624317.4	2425113421.7	2601337346.7
73000000000.0	2551770952.6	2426601288.7	2604035601.9
74000000000.0	2553866037.8	2428051491.1	2606674306.0
75000000000.0	2555911418.5	2429465442.6	2609255452.7
76000000000.0	2557908852.9	2430844487.0	2611780946.0
77000000000.0	2559860016.5	2432189902.4	2614252604.8
78000000000.0	2561766507.4	2433502905.1	2616672168.4
79000000000.0	2563629850.5	2434784653.5	2619041300.0
80000000000.0	2565451501.7	2436036251.4	2621361591.8
81000000000.0	2567232851.9	2437258751.0	2623634568.1
82000000000.0	2568975230.4	2438453156.3	2625861689.3
83000000000.0	2570679908.4	2439620425.5	2628044355.3
84000000000.0	2572348102.2	2440761473.6	2630183908.5
85000000000.0	2573980976.1	2441877175.1	2632281636.7
86000000000.0	2575579645.0	2442968365.8	2634338776.3
87000000000.0	2577145177.4	2444035845.2	2636356514.4
88000000000.0	2578678597.4	2445080378.4	2638335991.5
89000000000.0	2580180887.3	2446102697.9	2640278303.8
90000000000.0	2581652989.3	2447103505.3	2642184505.3
91000000000.0	2583095808.0	2448083472.9	2644055610.0
92000000000.0	2584510212.2	2449043245.5	2645892593.6
93000000000.0	2585897036.2	2449983441.2	2647696395.4
94000000000.0	2587257082.1	2450904653.4	2649467920.1
95000000000.0	2588591121.0	2451807451.6	2651208039.2
96000000000.0	2589899894.5	2452692382.7	2652917592.7
97000000000.0	2591184116.2	2453559972.3	2654597390.6
98000000000.0	2592444473.0	2454410725.4	2656248213.9
99000000000.0	2593681626.4	2455245127.7	2657870816.2
