TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
0	0	0	0
1000000000.0	759916605.0	759831992.2	760060352.2
2000000000.0	1217831435.0	1217719731.8	1217997134.2
3000000000.0	1513235524.2	1513112214.5	1513419825.0
4000000000.0	1714038837.8	1713888113.6	1714211576.3
5000000000.0	1856392914.9	1856197926.4	1856591280.4
6000000000.0	1960942970.0	1960635835.2	1961269196.2
7000000000.0	2039984517.0	2039439358.4	2040819473.9
8000000000.0	2101322263.9	2100329127.8	2102921489.9
9000000000.0	2149818245.0	2148131688.5	2152677779.0
10000000000.0	2189083807.3	2186331267.5	2193876702.2
11000000000.0	2221230439.4	2217256678.4	2228280650.2
12000000000.0	2248146051.0	2242667000.4	2257364667.8
13000000000.0	2270906450.3	2263779663.5	2281464694.9
14000000000.0	2290235485.7	2281470015.1	2302607823.4
15000000000.0	2306427069.8	2296470861.4	2321391842.6
16000000000.0	2320628311.8	2309296416.7	2339498427.9
17000000000.0	2333362594.0	2320332796.5	2355296000.0
18000000000.0	2344730311.4	2329875490.2	2367643754.1
19000000000.0	2354340672.2	2338160896.1	2380720174.7
20000000000.0	2362667169.0	2345398388.2	2392688904.0
21000000000.0	2370253602.1	2351780238.0	2403444580.5
22000000000.0	2377391961.4	2357435034.9	2413672425.8
23000000000.0	2383871461.2	2362467750.6	2423229142.6
24000000000.0	2389773868.2	2366965168.5	2432194174.0
25000000000.0	2394957628.6	2370999533.1	2440634351.7
26000000000.0	2399701988.4	2374631371.1	2448606308.6
27000000000.0	2404329275.5	2377911694.5	2456359237.2
28000000000.0	2408456960.5	2380965145.8	2464562014.3
29000000000.0	2412491730.0	2383754235.2	2472803922.8
30000000000.0	2416323585.5	2386299385.4	2480837365.4
31000000000.0	2419722889.5	2388625532.1	2488682756.3
32000000000.0	2422899225.7	2390732523.3	2496357464.7
33000000000.0	2425976164.2	2392630785.1	2503876340.9
34000000000.0	2428954893.7	2394376639.2	2511252140.9
35000000000.0	2431769558.4	2395985656.1	2518698088.3
36000000000.0	2434434137.7	2397471483.2	2526198847.5
37000000000.0	2436883665.6	2398846121.6	2533615717.8
38000000000.0	2439174244.6	2400120158.1	2540955382.6
39000000000.0	2441347148.1	2401302959.5	2548223609.1
40000000000.0	2443411472.2	2402402836.7	2555425386.9
41000000000.0	2445375389.9	2403427183.9	2562471044.8
42000000000.0	2446951016.8	2404382596.8	2568599389.0
43000000000.0	2448296190.2	2405274973.3	2574622881.0
44000000000.0	2449569206.9	2406109599.8	2580546260.5
45000000000.0	2450720916.4	2406891225.4	2586373880.8
46000000000.0	2451750423.6	2407624125.9	2592109753.1
47000000000.0	2452723668.6	2408312158.7	2597790140.6
48000000000.0	2453644799.8	2408958811.2	2603449357.3
49000000000.0	2454593304.3	2409567242.0	2609030859.1
50000000000.0	2455625288.1	2410140317.2	2614537473.1
51000000000.0	2456609907.8	2410680642.4	2619971834.1
52000000000.0	2457550213.6	2411190590.1	2626149024.0
53000000000.0	2458449007.0	2411672324.7	2632530154.8
54000000000.0	2459308865.0	2412127823.0	2638881950.3
55000000000.0	2460132161.4	2412558894.2	2645205230.4
56000000000.0	2460921086.5	2412967196.0	2651500730.3
57000000000.0	2461677663.9	2413354249.6	2657769110.9
58000000000.0	2462403765.7	2413721453.0	2664010967.6
59000000000.0	2463101126.0	2414069956.4	2670226837.9
60000000000.0	2463771353.6	2414400963.2	2676417208.3
61000000000.0	2464422877.3	2414715688.0	2682582520.0
62000000000.0	2465110015.3	2415015140.6	2688723174.5
63000000000.0	2465773423.8	2415300255.3	2694839537.6
64000000000.0	2466414301.7	2415571896.6	2700931944.1
65000000000.0	2467033768.6	2415830866.3	2707000700.8
66000000000.0	2467632872.2	2416077908.0	2713046090.0
67000000000.0	2468212593.2	2416313712.5	2719068371.9
68000000000.0	2468773851.1	2416538922.0	2725067787.5
69000000000.0	2469317508.2	2416754134.3	2731044560.3
70000000000.0	2469844374.8	2416959906.4	2736998898.5
71000000000.0	2470355212.2	2417156757.6	2742930996.8
72000000000.0	2470850736.8	2417345172.5	2748841037.5
73000000000.0	2471331623.3	2417525603.8	2754729192.3
74000000000.0	2471798507.4	2417698475.0	2760595622.9
75000000000.0	2472251988.9	2417864182.2	2766440482.8
76000000000.0	2472692634.0	2418023096.3	2772263917.6
77000000000.0	2473120977.6	2418175565.0	2778066066.4
78000000000.0	2473537525.5	2418321914.7	2783847061.7
79000000000.0	2473942756.3	2418462451.4	2789607031.2
80000000000.0	2474337123.1	2418597462.8	2795346097.3
81000000000.0	2474721055.4	2418727219.3	2801064378.3
82000000000.0	2475094960.4	2418851975.3	2806761988.7
83000000000.0	2475459224.3	2418971970.4	2812439039.5
84000000000.0	2475814214.2	2419087430.1	2818095638.8
