TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
0	0	0	0
1000000000.0	798806325.0	798726703.5	798880146.8
2000000000.0	1322092560.0	1321964046.5	1322205589.8
3000000000.0	1679869378.5	1679704090.7	1679998846.9
4000000000.0	1932819838.2	1932628505.3	1932980964.2
5000000000.0	2116655056.4	2116376189.1	2116887909.6
6000000000.0	2253427518.7	2252973236.5	2253883177.5
7000000000.0	2357195330.0	2356494697.9	2358142856.3
8000000000.0	2437573781.8	2436138424.4	2440081798.3
9000000000.0	2500678443.5	2498742205.0	2509318793.4
10000000000.0	2550906557.8	2548317962.9	2563594699.2
11000000000.0	2591476591.8	2588079267.4	2607397753.9
12000000000.0	2624645974.1	2620258544.3	2643528657.5
13000000000.0	2651947648.3	2646620249.7	2673624424.3
14000000000.0	2674712794.4	2668446798.6	2699158261.8
15000000000.0	2693905835.6	2686638376.3	2721372546.8
16000000000.0	2710195068.9	2701834815.5	2741955823.5
17000000000.0	2724128529.6	2714653494.1	2760473690.7
18000000000.0	2736136272.0	2725598519.3	2777339080.3
19000000000.0	2746557337.3	2734972770.7	2792878023.5
20000000000.0	2755614122.6	2743043135.3	2807345046.0
21000000000.0	2763538029.5	2750028144.4	2820940275.1
22000000000.0	2770530741.7	2756305161.2	2833822028.0
23000000000.0	2776734984.1	2761641230.2	2846116209.1
24000000000.0	2782267741.0	2766242571.6	2857923407.9
25000000000.0	2787225507.2	2770286101.2	2869324312.8
26000000000.0	2791688353.6	2773916946.8	2879785700.7
27000000000.0	2795723099.0	2777137798.8	2889047150.8
28000000000.0	2799385802.8	2780003992.3	2897967853.6
29000000000.0	2802723736.8	2782565633.8	2906586412.5
30000000000.0	2805776956.0	2784862522.8	2914935085.5
31000000000.0	2808579556.9	2786973920.9	2923040964.2
32000000000.0	2811175812.0	2788910493.5	2930926914.9
33000000000.0	2813930811.9	2790678343.3	2938612333.6
34000000000.0	2816135175.3	2792299023.5	2946113754.1
35000000000.0	2818181739.9	2793790190.9	2953445340.2
36000000000.0	2820088658.9	2795167040.6	2960619286.1
37000000000.0	2822003941.4	2796437506.3	2967646143.0
38000000000.0	2823806400.1	2797616085.4	2974535086.4
39000000000.0	2825557574.0	2798714574.5	2981294136.1
40000000000.0	2827222283.1	2799741573.1	2987930337.9
41000000000.0	2828978034.8	2800690200.5	2994449913.2
42000000000.0	2830602098.6	2801542621.1	3001488931.8
43000000000.0	2831953078.4	2802340836.2	3008507787.8
44000000000.0	2833242819.5	2803090102.4	3015442840.5
45000000000.0	2834476355.3	2803795065.4	3022297178.4
46000000000.0	2835658174.7	2804459840.2	3029073551.0
47000000000.0	2836845113.4	2805088079.5	3036936733.9
48000000000.0	2837832909.3	2805683032.8	3045483911.2
49000000000.0	2838778009.9	2806247596.8	3054005217.5
50000000000.0	2839683501.5	2806784358.7	3062509692.0
51000000000.0	2840552175.9	2807295633.9	3070989130.7
52000000000.0	2841721801.6	2807783498.5	3079441057.0
53000000000.0	2843114307.5	2808249817.5	3087864714.3
54000000000.0	2844178697.3	2808696269.3	3096259334.2
55000000000.0	2845014694.4	2809124366.8	3104624146.3
56000000000.0	2845823824.7	2809535476.6	3112958386.7
57000000000.0	2846607642.7	2809930834.8	3121261305.2
58000000000.0	2847367575.8	2810311561.4	3129532170.5
59000000000.0	2848104936.8	2810678673.2	3137770274.2
60000000000.0	2848820934.9	2811033094.2	3145974934.4
61000000000.0	2849516686.5	2811336031.2	3154145498.0
62000000000.0	2850193223.7	2811616910.3	3162281342.4
63000000000.0	2850851502.3	2811887800.1	3170381877.0
64000000000.0	2851492408.9	2812149355.1	3178446543.5
65000000000.0	2852116767.4	2812402174.4	3186474816.9
66000000000.0	2852725344.3	2812645790.4	3194466204.8
67000000000.0	2853318853.9	2812875981.1	3202420247.9
68000000000.0	2853897962.9	2813098931.1	3210336519.1
69000000000.0	2854395186.1	2813315070.5	3218214623.4
70000000000.0	2854800968.1	2813524795.4	3226054196.6
71000000000.0	2855194740.9	2813728470.9	3233854905.3
72000000000.0	2855577065.7	2813926434.5	3241616445.1
73000000000.0	2855948468.1	2814118997.9	3249338540.6
74000000000.0	2856309441.6	2814306449.6	3257020943.6
75000000000.0	2856660449.2	2814489057.1	3264663432.9
76000000000.0	2857131776.7	2814667068.5	3272265812.4
77000000000.0	2857599854.5	2814840714.1	3279827911.0
78000000000.0	2858058406.1	2815010208.0	3287349580.7
79000000000.0	2858507769.8	2815175749.7	3294830696.4
80000000000.0	2858948265.9	2815337524.9	3302271154.3
81000000000.0	2859380198.0	2815488474.6	3309670871.3
82000000000.0	2859803854.0	2815621358.0	3317029783.8
83000000000.0	2860219507.4	2815750742.2	3324347846.8
84000000000.0	2860627418.1	2815876786.8	3331625033.2
85000000000.0	2861027833.2	2815966219.0	3338861332.7
86000000000.0	2861420988.1	2816038873.2	3346056751.0
87000000000.0	2861807107.1	2816109119.5	3353211309.2
88000000000.0	2862186404.1	2816177077.9	3360325042.5
89000000000.0	2862559083.3	2816242861.3	3367398000.0
90000000000.0	2862925339.6	2816306575.4	3374430243.6
91000000000.0	2863285359.5	2816368319.4	3381421847.4
92000000000.0	2863639321.3	2816428186.9	3388372897.2
93000000000.0	2863987395.8	2816486265.5	3395283489.5
94000000000.0	2864329746.5	2816542637.9	3402153731.1
95000000000.0	2864666530.1	2816597381.9	3408983738.5
96000000000.0	2865054079.3	2816650570.7	3415773637.3
97000000000.0	2865439701.3	2816702273.5	3422523561.6
98000000000.0	2865819681.4	2816752555.6	3429233653.7
99000000000.0	2866194153.9	2816801478.4	3435904063.3
