TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
0	0	0	0
1000000000.0	691445075.0	691406248.2	691487800.5
2000000000.0	1073652995.0	1073580758.8	1073724661.2
3000000000.0	1323493783.3	1323399315.2	1323578445.3
4000000000.0	1502045621.2	1501923805.6	1502179881.5
5000000000.0	1637121345.8	1636926785.7	1637331912.5
6000000000.0	1743523579.1	1743151376.3	1743941481.1
7000000000.0	1829806385.3	1829034642.2	1830929002.4
8000000000.0	1901385964.0	1900245922.3	1903555426.3
9000000000.0	1961850899.0	1960286741.7	1964875265.8
10000000000.0	2013622153.6	2011662805.9	2018448869.5
11000000000.0	2058535937.7	2056169763.0	2065514941.6
12000000000.0	2097919024.5	2095126435.6	2105648309.4
13000000000.0	2132726424.1	2129526080.5	2141239738.3
14000000000.0	2163756917.5	2160137354.2	2173687490.0
15000000000.0	2191598388.1	2187563424.1	2203191279.4
16000000000.0	2216799114.1	2212283649.5	2230060926.1
17000000000.0	2239603767.5	2234684692.9	2254591170.0
18000000000.0	2260396749.3	2255063957.5	2277084362.1
19000000000.0	2279437301.6	2273679865.8	2297796370.4
20000000000.0	2296881387.7	2290768444.4	2316936572.9
21000000000.0	2313028199.8	2306511844.1	2334678557.8
22000000000.0	2327973592.1	2321064136.6	2351174837.0
23000000000.0	2341848537.2	2334556561.5	2366556237.8
24000000000.0	2354765432.3	2347101631.6	2380935627.6
25000000000.0	2366844645.7	2358796378.4	2394410899.2
26000000000.0	2378174672.1	2369724941.7	2407059810.1
27000000000.0	2388784791.6	2379960652.8	2418988373.4
28000000000.0	2398735859.5	2389567725.4	2430232029.6
29000000000.0	2408104536.3	2398602636.6	2440856540.1
30000000000.0	2416940951.3	2407115263.2	2450913247.4
31000000000.0	2425289595.3	2415149823.1	2460447851.8
32000000000.0	2433190097.3	2422745658.4	2469501174.6
33000000000.0	2440677875.3	2429948279.7	2478109801.1
34000000000.0	2447784684.8	2436783240.2	2486306622.7
35000000000.0	2454539083.4	2443274121.6	2494121298.4
36000000000.0	2460966825.6	2449446368.0	2501580647.9
37000000000.0	2467091200.7	2455322965.6	2508708988.1
38000000000.0	2472933322.5	2460924734.4	2515528422.3
39000000000.0	2478522537.8	2466270577.3	2522059090.6
40000000000.0	2483867548.5	2471377697.6	2528319385.8
41000000000.0	2488982792.1	2476261785.3	2534326141.9
42000000000.0	2493882856.6	2480937181.3	2540094797.7
43000000000.0	2498581114.2	2485417019.1	2545639541.2
44000000000.0	2503089845.8	2489713350.1	2550973434.8
45000000000.0	2507420351.0	2493837252.6	2556108526.6
46000000000.0	2511583044.3	2497798928.7	2561055948.6
47000000000.0	2515587540.6	2501607789.3	2565826002.8
48000000000.0	2519442731.0	2505272529.4	2570428238.5
49000000000.0	2523156849.4	2508801195.2	2574871520.7
50000000000.0	2526737533.0	2512201243.8	2579164091.2
51000000000.0	2530191875.3	2515479595.8	2583313622.9
52000000000.0	2533526473.6	2518642683.1	2587327268.6
53000000000.0	2536747472.2	2521696491.5	2591211705.4
54000000000.0	2539860600.4	2524646598.5	2594973173.6
55000000000.0	2542871207.5	2527498207.6	2598617512.3
56000000000.0	2545784293.5	2530256179.5	2602150191.7
57000000000.0	2548604537.4	2532925059.5	2605576342.3
58000000000.0	2551336322.6	2535509103.1	2608900780.4
59000000000.0	2553983760.0	2538012298.4	2612246955.2
60000000000.0	2556550708.8	2540438387.3	2615521188.1
61000000000.0	2559040795.9	2542790883.5	2618705392.0
62000000000.0	2561457432.5	2545073090.6	2621803304.7
63000000000.0	2563803830.6	2547288116.8	2624818455.6
64000000000.0	2566083017.0	2549438889.4	2627754181.1
65000000000.0	2568297846.6	2551528168.1	2630613637.6
66000000000.0	2570451014.4	2553558556.4	2633399813.5
67000000000.0	2572545066.8	2555532512.7	2636115540.4
68000000000.0	2574582411.3	2557452360.3	2638763503.6
69000000000.0	2576565326.4	2559320296.6	2641346251.4
70000000000.0	2578495969.5	2561138401.4	2643866204.0
71000000000.0	2580376385.5	2562908644.7	2646323973.5
72000000000.0	2582208513.7	2564632894.1	2648556147.3
73000000000.0	2583994194.7	2566312920.8	2650734531.7
74000000000.0	2585735176.2	2567950406.5	2652861071.1
75000000000.0	2587433119.5	2569546948.4	2654937616.1
76000000000.0	2589089604.3	2571104064.8	2656965929.7
77000000000.0	2590706133.8	2572623199.5	2658947691.9
78000000000.0	2592284139.0	2574105726.9	2660884504.7
79000000000.0	2593824983.6	2575552955.6	2662777896.8
