TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
69000000000.0	2523337950.7	2479309109.1	2678954739.9
70000000000.0	2525480946.1	2481130966.8	2683830076.4
71000000000.0	2527570030.3	2482905116.5	2688596701.8
72000000000.0	2529607226.3	2484633410.4	2693297369.8
73000000000.0	2531594456.4	2486317605.9	2697933910.6
74000000000.0	2533533548.7	2487959371.5	2702508072.7
75000000000.0	2535426242.4	2489560292.6	2707021528.5
76000000000.0	2537274193.6	2491121876.4	2711475878.1
77000000000.0	2539078980.0	2492645556.8	2715872654.0
78000000000.0	2540842105.5	2494132698.8	2720213324.9
79000000000.0	2542565004.7	2495584602.6	2724499299.2
80000000000.0	2544249046.5	2497002507.2	2728731928.3
81000000000.0	2545895538.3	2498387594.3	2732912510.0
82000000000.0	2547505728.9	2499740991.3	2737042291.4
83000000000.0	2549080812.4	2501063774.6	2741122471.2
84000000000.0	2550621930.4	2502356972.3	2745154202.9
85000000000.0	2552130175.7	2503621566.8	2749138596.5
86000000000.0	2553606594.2	2504858497.7	2753076721.4
87000000000.0	2555052187.9	2506068663.7	2756969607.8
88000000000.0	2556467916.8	2507252924.9	2760818249.1
89000000000.0	2557854701.3	2508412105.0	2764623603.8
90000000000.0	2559213424.4	2509546993.2	2768386596.8
91000000000.0	2560544933.0	2510658345.7	2772108121.3
92000000000.0	2561850040.4	2511746887.7	2776003055.0
93000000000.0	2563129527.6	2512813315.0	2780030479.5
94000000000.0	2564384145.0	2513858295.1	2784024738.4
95000000000.0	2565614613.8	2514882469.2	2787986500.5
96000000000.0	2566821627.4	2515886453.0	2791916411.2
97000000000.0	2568005853.0	2516870838.0	2795815094.1
98000000000.0	2569167932.5	2517836193.1	2799683151.5
99000000000.0	2570308483.7	2518783065.2	2803521165.9
