TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
40000000000.0	2908591575.9	2846041747.1	3135536132.1
41000000000.0	2911980330.5	2846862232.4	3147106007.6
42000000000.0	2915293096.4	2847570069.2	3158487062.6
43000000000.0	2918534124.2	2848224435.6	3169682647.2
44000000000.0	2921174407.0	2848830459.4	3180696224.6
45000000000.0	2923642151.9	2849392685.7	3191531343.9
46000000000.0	2926036516.8	2849915152.8	3202191614.8
47000000000.0	2928361439.4	2850401456.7	3212680684.4
48000000000.0	2930620520.4	2850854807.1	3223109206.5
49000000000.0	2932817063.3	2851282269.8	3233519846.2
50000000000.0	2934954107.4	2851688897.1	3243779657.2
51000000000.0	2937034457.5	2852135171.9	3253891669.5
52000000000.0	2939060708.6	2852558686.9	3263858891.2
53000000000.0	2941035267.9	2852960486.9	3273684300.3
54000000000.0	2942960374.0	2853342218.0	3283370836.7
55000000000.0	2944838113.3	2853705371.0	3292921396.4
56000000000.0	2946396473.3	2854051297.7	3304583483.0
57000000000.0	2947867076.4	2854381226.5	3316258188.7
58000000000.0	2949297518.8	2854696275.6	3327856596.5
59000000000.0	2950689576.8	2854997464.2	3339377631.1
60000000000.0	2952044912.9	2855285723.2	3350820337.4
61000000000.0	2953365086.2	2855561904.1	3362183874.6
62000000000.0	2954651560.3	2855826786.6	3373467509.8
63000000000.0	2955905711.5	2856081086.4	3384670612.1
64000000000.0	2957128835.2	2856325460.7	3395792646.8
65000000000.0	2958485752.4	2856560514.4	3406833169.6
66000000000.0	2960095403.6	2856786804.8	3417791821.6
67000000000.0	2961677786.9	2857004846.0	3428668323.3
68000000000.0	2963233677.9	2857215113.0	3439462470.2
69000000000.0	2964763815.8	2857418045.1	3450174127.4
70000000000.0	2966268905.6	2857614049.4	3460803225.7
71000000000.0	2967749620.9	2857803503.1	3471349756.4
72000000000.0	2969206605.6	2857986756.6	3481813768.0
73000000000.0	2970640476.4	2858164135.7	3492195361.5
74000000000.0	2972051824.5	2858335943.4	3502494687.0
75000000000.0	2973441217.1	2858502462.2	3512711940.5
76000000000.0	2975024709.3	2858663955.4	3522847359.9
77000000000.0	2976599044.7	2858820669.0	3532901222.4
78000000000.0	2978151204.7	2858972832.8	3542873841.3
79000000000.0	2979681647.7	2859120661.9	3552765563.2
80000000000.0	2981190818.8	2859264357.8	3562576765.4
81000000000.0	2982679149.9	2859404109.2	3572307853.8
82000000000.0	2984147060.5	2859540093.5	3581959259.9
83000000000.0	2985594958.4	2859672477.1	3591531439.2
84000000000.0	2987023240.3	2859801416.4	3599973260.2
85000000000.0	2988432291.7	2859927058.8	3606404165.0
86000000000.0	2989822488.1	2860049543.0	3612754531.5
87000000000.0	2991194194.8	2860168999.7	3619025932.4
88000000000.0	2992452549.0	2860285552.3	3625219897.3
89000000000.0	2993587292.5	2860399317.3	3631337914.8
90000000000.0	2994704731.7	2860510404.7	3637381433.8
91000000000.0	2995805255.5	2860618918.8	3643351864.8
92000000000.0	2996889241.4	2860724958.0	3649250581.2
93000000000.0	2997957055.4	2860828615.7	3655078920.8
94000000000.0	2999009052.9	2860929980.3	3660838186.4
95000000000.0	3000045578.6	2861029135.9	3666529647.6
96000000000.0	3001066967.5	2861126162.0	3672154541.7
97000000000.0	3002073544.7	2861221134.5	3677714074.7
98000000000.0	3003065626.2	2861314125.2	3683209422.1
99000000000.0	3004043519.0	2861405202.6	3688641730.5
