TOTAL_BASES	EXPECTED_COVERED_BASES	LOWER_95%CI	UPPER_95%CI
51000000000.0	2893574723.3	2850953267.4	3274322369.0
52000000000.0	2894695013.3	2851317983.9	3285325523.0
53000000000.0	2895778399.3	2851660940.3	3296200213.4
54000000000.0	2896826946.0	2851983851.5	3306947427.1
55000000000.0	2897842553.1	2852288269.9	3317623986.9
56000000000.0	2898826971.4	2852575602.9	3328248846.8
57000000000.0	2899781817.8	2852847128.7	3338751794.0
58000000000.0	2900708588.7	2853104009.8	3349133859.4
59000000000.0	2901608671.1	2853347305.5	3359396121.0
60000000000.0	2902483353.5	2853577982.1	3369539698.9
61000000000.0	2903333834.2	2853796922.6	3379565751.3
62000000000.0	2904161229.9	2854004934.8	3389475469.9
63000000000.0	2904966582.9	2854202759.1	3399270075.9
64000000000.0	2905750867.4	2854391074.6	3408950816.4
65000000000.0	2906514995.4	2854570505.3	3418518960.4
66000000000.0	2907259821.7	2854741625.3	3427975795.8
67000000000.0	2907986149.0	2854904963.0	3437322625.7
68000000000.0	2908694731.4	2855061006.0	3446560766.0
69000000000.0	2909386278.9	2855210204.3	3455691542.1
70000000000.0	2910061460.4	2855352973.7	3464716286.8
71000000000.0	2910720907.0	2855489699.3	3473636337.5
72000000000.0	2911365214.7	2855620737.4	3482453034.4
73000000000.0	2911994947.0	2855746418.6	3491167718.4
74000000000.0	2912610637.3	2855867049.7	3499781729.1
75000000000.0	2913191078.2	2855982916.0	3508296403.3
76000000000.0	2913753759.3	2856094282.4	3516713073.4
77000000000.0	2914324081.9	2856201396.0	3525033066.1
78000000000.0	2914920181.8	2856304486.9	3533257700.9
79000000000.0	2915504196.8	2856403769.5	3541388289.4
80000000000.0	2916076518.2	2856499444.3	3549426133.7
81000000000.0	2916637519.4	2856591698.4	3557372526.1
82000000000.0	2917187556.5	2856680707.0	3565228747.8
83000000000.0	2917726969.7	2856766634.0	3572996068.3
84000000000.0	2918256084.0	2856849632.8	3580675744.9
85000000000.0	2918708161.8	2856929847.3	3588269022.0
86000000000.0	2919141683.7	2857007412.8	3595777130.5
87000000000.0	2919566651.5	2857082455.8	3603201287.6
88000000000.0	2919983330.9	2857155095.7	3610542696.2
89000000000.0	2920391976.0	2857225444.6	3617802544.8
90000000000.0	2920792830.1	2857293607.8	3624982007.0
91000000000.0	2921186126.1	2857359684.8	3632082241.3
92000000000.0	2921572087.3	2857423769.1	3639104391.2
93000000000.0	2921950927.7	2857517628.0	3646049584.7
94000000000.0	2922322852.6	2857640076.1	3652918934.5
95000000000.0	2922688059.0	2857760081.3	3659713537.5
96000000000.0	2923046736.3	2857877725.6	3666434475.4
97000000000.0	2923399066.1	2857993087.3	3673082813.9
98000000000.0	2923745223.4	2858106240.7	3679659603.5
99000000000.0	2924085376.2	2858217256.9	3686165878.8
